Toimiku ID;Osakonna kood;SARI VIIT;SARI PEALKIRI;Toimiku viit NORM;Toimiku pealkiri NORM;Toimiku indeks;Toimiku nimetus;Mitu asjaajamisaastat/üks asjaajamisaasta;Toimiku alguskuupäev;Toimiku lõppkuupäev;Säilitustähtaeg
5989;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113552;ShipNODep;12.2-3-2/113552;ShipNODep;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5990;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114437;Vapaaehtoinen meripelastus;12.2-3-2/114437;Vapaaehtoinen meripelastus;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5991;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114435;Uudistettu vanhushuolto - malliksi muille;12.2-3-2/114435;Uudistettu vanhushuolto - malliksi muille;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5992;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114359;STRATEEG. Helsingin ja Tallinnan metropolialueen strategisen suunnitteluyhteistyön kehittäminen;12.2-3-2/114359;STRATEEG. Helsingin ja Tallinnan metropolialueen strategisen suunnitteluyhteistyön kehittäminen;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5993;10101;1.1-10;SIM moodustatud või teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;1.1-10-6;Maakondliku arendustegevuse programmi hindamiskomisjoni dokumendid;1.1-10-6;Maakondliku arendustegevuse programmi hindamamiskomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
5994;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113561;NAFTA: Õlitõrje-alase valmisoleku suurendamine Soome lahe ääres II;12.2-3-2/113561;NAFTA: Õlitõrje-alase valmisoleku suurendamine Soome lahe ääres II;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5995;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113563;Umpäristöonnettomuudet ja niihin varautuminen;12.2-3-2/113563;Umpäristöonnettomuudet ja niihin varautuminen;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5996;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114425;Lisatoiminnot: FinEst Business Network II;12.2-3-2/114425;Lisatoiminnot: FinEst Business Network II;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5997;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114372;Nuorten seksuaaliterveyden edistäminen paikallistason yhteistyöna;12.2-3-2/114372;Nuorten seksuaaliterveyden edistäminen paikallistason yhteistyöna;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5998;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/114436;Kansanälinen FITIM koulutusohjelman suunnittelu;12.2-3-2/114436;Kansanälinen FITIM koulutusohjelman suunnittelu;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
5999;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113533;FirstLink;12.2-3-2/113533;FirstLink;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6000;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113522;Web for communication and guidance;12.2-3-2/113522;Web for communication and guidance;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6001;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113627;eAgingWell;12.2-3-2/113627;eAgingWell;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6002;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113545;EFDC: Estonian and Finnich Design Challenge;12.2-3-2/113545;EFDC: Estonian and Finnich Design Challenge;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6003;10101;1.1-10;SIM moodustatud või teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;1.1-10-6;Maakondliku arendustegevuse programmi hindamiskomisjoni dokumendid;1.1-10-6a;Maakondliku arendustegevuse programmi hindamamiskomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6004;10102;1.2-5;Asjaajamise ja dokumentide üleandmise-vastuvõtmise ja dokumendiplankide hävitamise aktid;1.2-5-3;Dokumentide üleandmise-vastuvõtmise ja hävitamise aktid;1.2-5-3;Dokumentide üleandmis-vastuvõtmise ja hävitamise aktid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6005;11102;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2- 6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6006;11102;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;10.2-4;Apostilliga kinnitatud dokumentide saamiseks esitatud dokumendid, avaldused;üks asjaajamisaasta;1.01.2009;31.12.2009;7
6008;109;8-2;Side- ja valvetehniliste vahendite projektid;8-2-1;Operatiivraadioside projekti ORS dokumendid;8.-2 -1;Operatiivraadioside projekti ORS dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;99
6009;11301;12.1-4;Kohalike omavalitsuste tegevust toetavate komisjonide dokumendid;12.1-4-2;VV ja Omavalitsusliitude koostöökogu dokumendid;12.1-4-2 ;VV ja Omavalitsusliitude koostöökogu dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6010;11301;12.1-4;Kohalike omavalitsuste tegevust toetavate komisjonide dokumendid;12.1-4-2;VV ja Omavalitsusliitude koostöökogu dokumendid;12.1-4- 2;VV ja Omavalitsusliitude koostöökogu dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6011;11301;12.1-4;Kohalike omavalitsuste tegevust toetavate komisjonide dokumendid;12.1-4-3;Valla- ja linnasekretäride kutsekomisjoni dokumendid;12.1-4-3;Valla- ja linnasekretäride kutsekomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6012;11301;12.1-4;Kohalike omavalitsuste tegevust toetavate komisjonide dokumendid;12.1-4-3;Valla- ja linnasekretäride kutsekomisjoni dokumendid;12.1-4- 3;Valla- ja linnasekretäride kutsekomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6013;11301;12.1-4;Kohalike omavalitsuste tegevust toetavate komisjonide dokumendid;12.1-4-4;VV ja kodanikeühenduste esindajate ühiskomisjoni dokumendid;12.1-4-4;VV ja kodanikeühenduste esindajate ühiskomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6014;10102;1.2-6;Riigisaladusega seotud kirjavahetus;1.2-6;Riigisaladusega seotud kirjavahetus;1.2-6;Riigisaladusega seotud kirjavahetus;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6015;11601;6.1-5;Avalik arvamus, sh kodanike arvamused asutuse tegevuse kohta;6.1-5;Avalik arvamus, sh kodanike arvamused asutuse tegevuse kohta;6.1-5;Avalik arvamus, sh kodanike arvamused asutuse tegevuse kohta;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6016;10807;7.2-1;Riigivaraga teostatud toimingute dokumendid;7.2-1-1;Riigivara võõrandamise dokumendid;7. 2-1 - 1;Riigivara võõrandamise dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6017;10806;7.1-3;Raamatupidamise aruandlus;7.1-3-5;Majandusaasta aruanne;7. 1-3 -5;Majandusaasta aruanne;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6018;11101;10.1-1;Rahvastikuregistri töötlejate ja kasutajate dokumendid;10.1-1-1;Maavalitsuste lepingud ja aruanded;10.1-1- 1;Maavalitsuste lepingud ja aruanded;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6019;11101;10.1-1;Rahvastikuregistri töötlejate ja kasutajate dokumendid;10.1-1-2;Volitatud töötlejate lepingud ja aruanded;10.1-1- 2;Volitatud töötlejate lepingud ja aruanded;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6020;11101;10.1-4;Riigieelarveväliste projektide dokumendid;10.1-4-1;Rahvastikuregistri projekti dokumendid;10.1-4-1a;Rahvastikuregistri projekti dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6021;10301;3.1-5;Isikutoimikud;3.1-5;Isikutoimikud;3.1-5;Isikutoimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;2
6022;102;2-1;SIM loodud õigustloovate aktide eelnõud ja kooskõlastused;2-1-7;Planeeringualaste õigusaktide eelnõud ja kooskõlastused;2.-1- 7;Planeeringualaste õigusaktide eelnõud ja kooskõlastused;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6023;10305;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5- 3;Politsei teeneteristi komisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6024;10401;4.1-1;Siseauditi toimikud;4.1-1/136A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Noarootsi Vallavalitsus);4.1-1/136A;Struktuurfondide meetme 4.6 vahenditest rahastatud projekti kuludokumentide audit (Noarootsi Vallavalitsus);üks asjaajamisaasta;1.01.2009;31.12.2009;
6025;11601;6.1-3;Kodulehekülje haldamise dokumendid;6.1-3;Kodulehekülje haldamise dokumendid;6.1- 3;Kodulehekülje haldamise dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6026;11601;6.1-4;Avalikkuse informeerimist puudutavad dokumendid;6.1-4-1;Pressiteated;6.1-4-1;Pressiteated;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6027;11601;6.1-4;Avalikkuse informeerimist puudutavad dokumendid;6.1-4-2;Ministrite artiklid;6.1-4-2;Ministrite artiklid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6028;11601;6.1-4;Avalikkuse informeerimist puudutavad dokumendid;6.1-4-3;Ministrite kõned;6.1-4-3;Ministrite kõned;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6029;10102;1.2-11;VV ja kabineti istungi dokumendid;1.2-11-1;VV istungi protokollid;1.2-11-1;VV istungi protokollid;üks asjaajamisaasta;1.01.2009;31.12.2009;1
6030;10102;1.2-11;VV ja kabineti istungi dokumendid;1.2-11-2;VV määrused;1.2-11-2;VV määrused;üks asjaajamisaasta;1.01.2009;31.12.2009;1
6031;11102;10.2-1;Perekonnasündmuste registreerimise dokumendid;10.2-1-3;Isikunimekomisjoni dokumendid;10.2-1-3;Isikunimekomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;99
6032;11102;10.2-1;Perekonnasündmuste registreerimise dokumendid;10.2-1-3;Isikunimekomisjoni dokumendid;10.2-1-3a;Isikunimekomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;99
6033;11102;10.2-1;Perekonnasündmuste registreerimise dokumendid;10.2-1-2;Ees- ja perekonnanime või isikunime andmise toimik;10.2-1-2;Ees- ja perekonnanime või isikunime andmise toimik;üks asjaajamisaasta;1.01.2009;31.12.2009;99
6034;11103;10.3-1;Vaimulikele abielusõlmimise õiguse andmise dokumendid;10.3-1;Vaimulikele abielusõlmimise õiguse andmise dokumendid;10.3-1;Vaimulikele abielusõlmimise õiguse andmise dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6035;11103;10.3-2;Riigi usuelu korraldamise dokumendid;10.3-2;Riigi usuelu korraldamise dokumendid;10.3-2;Riigi usuelu korraldamise dokumendid (ülevaated, analüüsid, memo);üks asjaajamisaasta;1.01.2009;31.12.2009;10
6036;11103;10.3-4;VV ja EELK ühsikomisjoni dokumendid;10.3-4;VV ja EELK ühsikomisjoni dokumendid;10.3-4;VV ja EELK ühsikomisjoni protokollid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6037;10101;1.1-10;SIM moodustatud või teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;1.1-10-1;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;1.1-10- 1;RAK meetme 4.6 „Kohalik sotsiaal-majanduslik areng” hindamiskomisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6038;10102;1.2-11;VV ja kabineti istungi dokumendid;1.2-11-3;VV korraldused;1.2-11-3;VV korraldused;üks asjaajamisaasta;1.01.2009;31.12.2009;1
6039;10102;1.2-11;VV ja kabineti istungi dokumendid;1.2-11-4;Peaministri korraldused;1.2-11-4;Peaministri korraldused;üks asjaajamisaasta;1.01.2009;31.12.2009;1
6040;10102;1.2-10;Tellimiskirjad, tõendid, taotlused;1.2-10-2;Relva ja laskemoona vedamise ja soetamise dokumendid;1.2-10 - 2;Relva ja laskemoona vedamise ja soetamise dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;2
6041;11306;12.5-2;Kirjavahetus regionaalhalduse küsimustes;12.5-2-6;Kirjavahetus MV ettevõtlus-,infrastuktuuri-,majadus- ja ühistranspordialaste ülesannete täitmise küsimustes;12. 5-2-6;Kirjavahetus MV majandus- ja ühistranspordialaste ülesannete täitmise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6042;11102;10.2-3;Kirjavahetus perekonnaseisudokumentide väljastamise küsimuses;10.2-3-1;Asutuse taotlus perekonnaseisudokumentide saamiseks;10.2-3-1;Asutuse taotlus perekonnaseisudokumentide saamiseks;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6043;11102;10.2-3;Kirjavahetus perekonnaseisudokumentide väljastamise küsimuses;10.2-3-3;Kirjavahetus perekonnaseisualastes küsimustes;10.2-3-3;Kirjavahetus perekonnaseisualastes küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6044;11101;10.1-5;Kirjavahetus rahvastikuregistri küsimustes;10.1-5-2;Kirjavahetus isikutega;10.1-5-2;Kirjavahetus isikutega;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6045;11102;10.2-3;Kirjavahetus perekonnaseisudokumentide väljastamise küsimuses;10.2-3-2;Isiku avaldus perekonnaseisutunnistuse, tõendi ja ärakirja saamiseks;10.2-3-2;Isiku avaldus perekonnaseisutunnistuse, tõendi ja ärakirja saamiseks;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6046;10102;1.2-2;Kirjavahetus seoses isikute, asutuste ja organisat-sioonide avaldustele, märgukirjadele ja teabenõuetele vastamisega;1.2-2-2;Teabenõuded ja vastused;1.2-2-2;Teabenõuded ja vastused;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6047;102;2-4;Kirjavahetus õigusalastes küsimustes;2-4-6;Kirjavahetus kodakondsust ja migratsiooni puudutavates õigusküsimustes;2.-4- 6;Kirjavahetus kodakondsust ja migratsiooni puudutavates õigusküsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6048;10102;1.2-5;Asjaajamise ja dokumentide üleandmise-vastuvõtmise ja dokumendiplankide hävitamise aktid;1.2-5-1;Juhtkonna asjaajamise üleandmise-vastuvõtmise aktid;1.2-5-1;Juhtkonna asjaajamise üleandmise-vastuvõtmiseaktid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6049;10102;1.2-2;Kirjavahetus seoses isikute, asutuste ja organisat-sioonide avaldustele, märgukirjadele ja teabenõuetele vastamisega;1.2-2-1;Kodanike avaldused ja märgukirjad;1.2-2-1;Kodanike avaldused ja märgukirjad;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6050;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-2;Kaarel Eenpalu nimelise preemia ja halduskolledşi parima üliõpilase preemia määramise komisjoni dokumendid;3.3-3 -2;Kaarel Eenpalu nimelise preemia ja halduskolledzi parima üliõpilase preemia määramise komisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6051;10303;3.3-3;Haridust ja koolitust puudutava komisjoni või töörühma dokumendid;3.3-3-3;Haridusalase komisjoni dokumendid;3.3-3- 3;Haridusalase komisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6052;10401;4.1-1;Siseauditi toimikud;4.1-1/119A;Struktuurifondide meetme 4.6 vahenditest rahastatud projektide kuludokumentide audit;4.1-1/119A;Struktuurifondide meetme 4.6 vahenditest rahastatud projektide kuludokumentide audit;üks asjaajamisaasta;1.01.2009;31.12.2009;
6053;10102;1.2-15;Kirikuraamatute üleandmise aktid;1.2-15;Kirikuraamatute üleandmise aktid;1.2-15;Kirikuraamatute üleandmise aktid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6054;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113560;EVAGULF: Suomenlahden vesiluonnon suojeilu: osa I ;12.2-3-2/113560;EVAGULF: Suomenlahden vesiluonnon suojeilu: osa I ;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6055;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/113556;Ökotugitegevus/Ekotukitoiminnan kehittäminen;12.2-3-2/113556;Ökotugitegevus/Ekotukitoiminnan kehittäminen;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6056;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/111800;Connecting Information Professionals Work Lab - CIP WorkLab (Kirjasto- ja tietopalveluammattilaisten osaamisyhteistyö 2006-2007);12.2-3-2/111800;Connecting Information Professionals Work Lab - CIP WorkLab (Kirjasto- ja tietopalveluammattilaisten osaamisyhteistyö 2006-2007);mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6057;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/111772;"DIT - Design in Toursim; Building Credible Service";12.2-3-2/111772;"DIT - Design in Toursim; Building Credible Service";mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6058;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/111947;Maalle oppimaan;12.2-3-2/111947;Maalle oppimaan;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6059;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/111939;MERTA;12.2-3-2/111939;MERTA;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6060;10305;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;3.5-3;Politsei teeneteristi komisjoni dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6061;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2E0025I;INCORD;12.2-3-5/2E0025I;INCORD;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6062;11302;12.2-3-2;Lõuna-Soome ja Eesti INTERREG IIIA programmi 2000-2006 dokumendid;12.2-3-2/110068;Vetwork;12.2-3-2/110068;Vetwork;mitu asjaajamisaastat;1.01.2009;6.09.2009;99
6063;11302;12.2-3-4;Läänemerepiirkonna INTERREG IIIB programm 2000-2006 dokumendid;12.2-3-4/50034;Baltic Haz Control;12.2-3-4/50034;Baltic Haz Control;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6064;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4E0017I;IUWMM;12.2-3-5/4E0017I;IUWMM;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6065;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4E0018R;eFarmer;12.2-3-5/4E0018R;eFarmer;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6066;11102;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;10.2-6a;Perekonnaseisutunnistuste sissetuleku ja kulutamise aruanne;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6067;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/2N0039N;City Twins Co-Net;12.2-3-5/2N0039N;City Twins Co-Net;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6068;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/1E0023N;CEEC-Logon;12.2-3-5/1E0023N;CEEC-Logon;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6069;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/1S0008I;RiverlinkS;12.2-3-5/1S0008I;RiverlinkS;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6070;11302;12.2-5;VV REGO teenindatava komisjoni või töögrupi tegevuses tekkinud dokumendid;12.2-5-1;VV regionaalpoliitika nõukogu dokumendid;12.2-5-1;VV Regionaalpoliitika Nõukogu dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
6071;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0084I;eCitizen;12.2-3-5/4N0084I;eCitizen;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6072;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0093N;PORT-NET;12.2-3-5/4N0093N;PORT-NET;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6073;11302;12.2-3-5;INTERREG IIIC programmi 2000-2006 dokumendid;12.2-3-5/4N0094I;EKIE;12.2-3-5/4N0094I;EKIE;mitu asjaajamisaastat;1.01.2009;8.09.2009;99
6074;10102;1.2-1;Kirjavahetus asutuste ja Riigikoguga;1.2-1-1;Kirjavahetus asutustega üldistes küsimustes;1.2-1-1;Kirjavahetus asutustega üldistes küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6075;10102;1.2-1;Kirjavahetus asutuste ja Riigikoguga;1.2-1-2;Riigikogu liikmete arupärimised ja kirjalikud küsimused;1.2-1-2;Riigikogu liikmete arupärimised ja kirjalikud küsimused;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6076;10101;1.1-1;Ministri määrus;1.1-1-1;Siseministri määrus;1.1-1-1;Siseministri määrus;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6077;10101;1.1-1;Ministri määrus;1.1-1-2;Regionaalministri määrus;1.1-1-2;Regionaalministri määrus;üks asjaajamisaasta;1.01.2009;31.12.2009;99
6078;10101;1.1-2;Üldkäskkiri (põhitegevust korraldav);1.1-2-1;Siseminsitri üldkäskkiri (põhitegevust korraldav);1.1-2-1;Siseministri üldkäskkiri (põhitegevust korraldav);üks asjaajamisaasta;1.01.2009;31.12.2009;99
6079;11003;9.2-10;Üldine kriisireguleerimisalane kirjavahetus;9.2-10;Üldine kriisireguleerimisalane kirjavahetus;9. 2-10;Üldine kriisireguleerimisalane kirjavahetus;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6080;11003;9.2-9;Kriisireguleerimisalaseid koolitusi puudutavad dokumendid;9.2-9-2;Kriisireguleerimisalaseid koolitusi puudutav üldine kirjavahetus;9. 2-9-2;Kriisireguleerimisalaseid koolitusi puudutav üldine kirjavahetus;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6081;10301;3.1-1;Personalikäskkiri;3.1-1-1;Siseministri personalialased käskkirjad;3.1-1-1;Siseministri personalialased käskkirjad;üks asjaajamisaasta;1.01.2009;31.12.2009;50
6082;10301;3.1-1;Personalikäskkiri;3.1-1-2;Regionaalministri personalikäskkirjad;3.1-1-2;Regionaalministri personalialased käskkirjad;üks asjaajamisaasta;1.01.2009;31.12.2009;50
6083;11003;9.2-9;Kriisireguleerimisalaseid koolitusi puudutavad dokumendid;9.2-9-1;Siseministeeriumi ja selle valitsemisala asutuste poolt korraldatavaid koolitusi puudutavad dokumendid;9. 2-9-1;Siseministeeriumi ja selle valitsemisala asutuste poolt korraldatavaid koolitusi puudutavad dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;3
6084;10102;1.2-10;Tellimiskirjad, tõendid, taotlused;1.2-10-2;Relva ja laskemoona vedamise ja soetamise dokumendid;1.2-10 -2;Relva ja laskemoona vedamise ja soetamise dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;2
6085;10102;1.2-10;Tellimiskirjad, tõendid, taotlused;1.2-10-3;Raamatupidamise garantiikirjad;1.2-10-3;Raamatupidamise garantiikirjad;üks asjaajamisaasta;1.01.2009;31.12.2009;2
6086;11003;9.2-8;NATO ja Euroopa Liidu kriisireguleerimisalased dokumendid;9.2-8-2;Rahvusvahelise kriisireguleerimisalase tegevusega seonduvad dokumendid;9. 2-8-2;Rahvusvahelise kriisireguleerimisalase tegevusega seonduvad dokumendid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
6087;11003;9.2-7;Kriisireguleerimisalaseid õppusi puudutavad dokumendid;9.2-7-2;Kriisireguleerimisalaseid õppusi puudutav üldine kirjavahetus;9. 2-7-2;Kriisireguleerimisalaseid õppusi puudutav üldine kirjavahetus;üks asjaajamisaasta;1.01.2009;31.12.2009;10
